Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4mJ6447QVzn0VgrGgz7XKt,"Puede","El sueño de Morfeo (reedicion)","El Sueño de Morfeo",2005-03-07,194160,38,false,,2024-06-30T20:12:27Z,"","DRO/Spain",0.41,0.962,4,-3.455,1,0.143,0.0182,0,0.407,0.637,192.201,4
spotify:track:4OrqHdEd7N2qfK8Ef6Vwrp,"En Nuestro Retrovisor","Jóvenes Eternamente","Pol 3.14",2012-06-05,234196,0,false,,2024-06-30T19:54:15Z,"","Globomedia Música distributed by Altafonte",0.602,0.808,9,-5.217,0,0.0428,0.218,0.0000171,0.214,0.617,126.923,4
spotify:track:7y7wBlwoftRZQIWcFGv0IY,"Jóvenes Eternamente","Jóvenes Eternamente","Pol 3.14",2012-06-05,267645,3,false,,2024-06-30T19:43:44Z,"","Globomedia Música distributed by Altafonte",0.49,0.507,11,-5.799,1,0.0286,0.43,0.0000703,0.113,0.396,146.034,4
spotify:track:4FyiXeYRQHWH1AxS2LGZRO,"Piensa","Pol 3.14","Pol 3.14",2010-06-01,268746,0,false,,2024-06-30T19:05:44Z,"","Globomedia Música distributed by Altafonte",0.583,0.698,8,-6.236,1,0.0302,0.0637,0.0000564,0.104,0.651,95.002,4
spotify:track:5i1ckaduJ5lMO5wRawsuMp,"Ava","We Fam Econo","Famy",2012,238240,43,false,,2024-06-27T14:58:01Z,"","Transgressive Records",0.433,0.772,0,-6.371,1,0.0382,0.0498,0.0159,0.12,0.368,155.988,4
spotify:track:0FLh1ZDsjnoACzBrAVjXT2,"Todo Contigo","UNO","Álvaro De Luna",2023-09-29,165527,64,false,,2024-06-27T13:13:06Z,"","WM Spain",0.587,0.732,8,-5.288,1,0.0378,0.000739,0,0.0846,0.656,119.938,4
spotify:track:3zO9cLATUDeVeTHyNQsd51,"Niños Perdidos","Niños Perdidos","Diegote",2023-12-15,165383,11,true,,2024-06-26T13:29:34Z,"","Arena Rage",0.543,0.679,6,-6.531,0,0.104,0.264,0,0.246,0.128,175.965,4
spotify:track:5bigDcuPOOJCkSpDpzYIES,"A veces pienso en dejar de pensar","A veces pienso en dejar de pensar","Diegote",2023-06-21,175813,42,false,,2024-06-26T13:29:33Z,"","Diegote",0.509,0.61,9,-9.812,0,0.19,0.0632,0,0.557,0.225,81.769,4
spotify:track:6nu6kufU99W9Laz1hKyewW,"Costumbres","Costumbres","Diegote",2023-05-15,183455,45,false,,2024-06-26T13:29:32Z,"","Diegote",0.493,0.571,4,-8.856,0,0.177,0.347,0,0.448,0.0793,92.518,4
spotify:track:3EFh2S72tGRCELReUmWjuN,"Dynasty - Orchestral Version","Dynasty (Orchestral Version)","MIIA",2024-06-21,236203,45,false,,2024-06-25T17:35:52Z,"","Epic Amsterdam",0.451,0.364,8,-6.668,0,0.0312,0.66,0,0.164,0.234,123.383,4
spotify:track:2FqTbwiogEVvZnkarPf5BV,"HOLA PERDIDA REMIX","HOLA PERDIDA REMIX","Luck Ra;Maluma;KHEA",2024-05-31,201030,62,false,,2024-06-25T15:17:26Z,"cuarteto,cumbia,argentine trap,reggaeton,latin,urbano latino,trap,trap latino","Sony Music Entertainment Chile S.A",0.479,0.802,2,-4.605,0,0.0719,0.176,0,0.258,0.763,149.06,4
spotify:track:1o9JJeBKlVxQ9O4j5Qd4Vh,"Give Me Everything - Stripped Down","Sequēns","Archer Marsh",2022-12-01,132096,69,false,,2024-06-25T15:09:34Z,"","CO-LAB",0.485,0.302,3,-6.704,1,0.101,0.768,0.049,0.0755,0.246,160.947,5
spotify:track:5z2MwP7ajltQdy6aaq878q,"Por Si Mañana No Estoy","Por Si Mañana No Estoy","Samuraï",2024-06-06,154509,34,false,,2024-06-25T15:06:56Z,"","Universal Music Spain S.L.",0.482,0.824,6,-4.699,0,0.0787,0.000155,0.0000469,0.333,0.66,175.066,4
spotify:track:5whdmVRrXZ1dU2DWkNc5vn,"Me Presento","Me Presento","Paula Mattheus",2024-06-07,204533,0,false,,2024-06-25T15:02:29Z,"","Sin Anestesia distributed by Altafonte",0.65,0.488,10,-4.523,1,0.048,0.787,0,0.101,0.405,145.888,4
spotify:track:5oRbyHwMdgnCZhgqlubRiB,"RUEDA","EL TIBURÓN","Rvfv;David Bisbal",2024-05-31,213120,0,false,,2024-06-25T10:42:31Z,"flamenco urbano,flamenco,latin pop,villancicos","NASTU MUSIC distributed by Altafonte",0.761,0.633,0,-6.99,0,0.0341,0.209,0.0000398,0.509,0.637,125.024,4
spotify:track:4KCN2QYCl8zs0zpxoIRt60,"Malicia","Torii Yama","DELLAFUENTE;AMORE",2024-06-14,177500,51,false,,2024-06-25T10:32:23Z,"flamenco urbano,flamenco,neoperreo","MAAS",0.67,0.545,0,-10.275,0,0.0894,0.216,0.0208,0.344,0.444,123.022,4
spotify:track:04CaORISAYMJV4ONCOvl82,"Si las Luces Se Apagaran","Si las Luces Se Apagaran","Diegote",2023-02-16,177389,47,false,,2024-06-25T10:28:16Z,"","Diegote",0.504,0.628,11,-5.01,0,0.26,0.259,0,0.115,0.637,92.365,4
spotify:track:5pVJ3IlnpIorU44oXizzG5,"orióN","orióN","Boza;ELENA ROSE",2024-05-29,240964,74,false,,2024-06-24T15:48:31Z,"reggaeton,latin afrobeats,urbano latino","Sony Music Latin",0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4
spotify:track:0SoBfYjQHvL6cuWHtPUYnq,"Hoy","Hoy","Valentino Merlo;The La Planta",2024-05-22,198495,71,false,,2024-06-24T14:55:18Z,"cuarteto,cumbia,rkt,turreo","TLP Records",0.451,0.711,11,-4.612,1,0.0426,0.24,0,0.154,0.661,176.161,4
spotify:track:1pHZf30WYm6CQukt7TvNPM,"Segundos Platos","SI AYER FUERA HOY","Morat",2022-11-04,184666,71,false,,2024-06-20T09:41:23Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.555,0.744,7,-5.278,1,0.0411,0.0489,0,0.0924,0.664,90.055,4
spotify:track:00QBHaaP4KUcjlmxWriMbC,"Más De Lo Que Aposté","Más De Lo Que Aposté","Aitana;Morat",2020-07-30,205031,68,false,,2024-06-18T10:59:10Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.621,0.918,1,-3.01,0,0.0552,0.0754,0,0.13,0.834,151.988,4
spotify:track:5R2hNuiiwnKVAUNktF9j2Y,"mariposas","mariposas","sangiovanni;Aitana",2022-06-02,154000,63,false,,2024-06-14T18:50:58Z,"","Universal Music Italia srL. (Sugar)",0.692,0.75,0,-4.328,0,0.0411,0.145,0,0.133,0.443,120.037,4
spotify:track:7nHUD2xhqkehsYk3PT6QDs,"Presiento","Presiento","Morat;Aitana",2019-04-12,174379,53,false,,2024-06-14T18:50:54Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,4
spotify:track:6CBbFy5JbHykZOOQcsv7Pv,"Mil Tormentas","Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial)","Morat;Cali Y El Dandee",2017-06-23,233440,45,false,,2024-06-14T17:57:56Z,"colombian pop,latin pop,pop urbano","Universal Music Spain S.L.",0.414,0.592,11,-5.745,1,0.0586,0.602,0,0.0932,0.513,143.945,4
spotify:track:21Tzyc6OYFvtWjKrhZ0cTB,"Cómo Te Atreves","Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial)","Morat",2017-06-23,240560,50,false,,2024-06-13T16:37:09Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.617,0.888,4,-4.567,1,0.0402,0.0705,0,0.162,0.771,130.97,4
spotify:track:5uQ7de4EWjb3rkcFxyEOpu,"Belong Together","Belong Together","Mark Ambor",2024-02-16,148317,76,false,,2024-06-13T13:09:02Z,"","Hundred Days Records, LLC",0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,4
spotify:track:2GxrNKugF82CnoRFbQfzPf,"i like the way you kiss me","i like the way you kiss me","Artemas",2024-03-19,142514,81,false,,2024-06-13T09:53:47Z,"","Artemas",0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
spotify:track:0Fd3900xH77g0ARXQjtYvV,"Quién Diría","Quién Diría","DePol",2022-04-08,183898,7,false,,2024-06-11T16:55:10Z,"","PIES Compañía Discográfica distributed by Altafonte",0.586,0.874,7,-2.801,0,0.0345,0.0177,0.00000377,0.086,0.796,150.063,4
spotify:track:4Q1oBLFPK9R4eUHkNlihlF,"506","SI AYER FUERA HOY","Morat;Juanes",2022-11-04,180552,69,false,,2024-06-11T16:40:20Z,"colombian pop,latin pop,rock en español","Universal Music Spain S.L.",0.543,0.876,0,-4.889,1,0.0494,0.00811,0,0.338,0.637,142.995,4
spotify:track:6tZI1nTl6m40HG5Rs7QuHL,"El Principio de algo","Blockbuster","La La Love You;Samuraï",2023-05-05,147907,13,false,,2024-06-11T16:23:37Z,"","Subterfuge Records distributed by Altafonte",0.615,0.914,6,-3.793,1,0.0518,0.0155,0,0.4,0.734,141.106,4
spotify:track:4mIc3AQWkqLb2LVjkVKv4K,"Faltas Tú","Faltas Tú","Morat",2024-04-05,201836,64,false,,2024-06-11T16:02:19Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.583,0.833,0,-2.858,1,0.0311,0.0456,0,0.18,0.743,146.984,4
spotify:track:0uOxKY91hTmnJOxGPGpJtd,"Todo cambia","Todo cambia","Dani Fernández",2024-01-18,210127,56,false,,2024-06-11T15:50:26Z,"","WM Spain",0.678,0.721,9,-2.178,1,0.0389,0.00415,0.00000304,0.071,0.856,119.996,4
spotify:track:5hcPfsdrll5xNkY8W2kxhn,"Me Sabe Mal","1000 Primeras Veces","MARLENA",2023-01-27,196225,7,false,,2024-06-11T15:47:48Z,"","Sin Anestesia distributed by Altafonte",0.604,0.569,7,-5.828,1,0.0378,0.11,0,0.14,0.556,99.313,4
spotify:track:71iAechwVKGu26pahzFL0k,"Cuando Nadie Ve","Balas Perdidas","Morat",2018-10-25,219586,79,false,,2024-06-09T17:00:31Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.806,0.778,1,-4.577,0,0.0616,0.133,0,0.218,0.84,95.993,4
spotify:track:7M6CFruBrM5x7u0lTMtm6r,"Cómo Te Atreves","Sobre El Amor Y Sus Efectos Secundarios","Morat",2016-06-17,240560,76,false,,2024-06-09T16:56:48Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.617,0.888,4,-4.567,1,0.0402,0.0705,0,0.162,0.771,130.97,4
spotify:track:45M8WjgpG9SwEASZulPqCT,"Sitio Onde Nunca Sai","Último a Sair","Alcool Club;Uno;Sara D. Francisco",2021-03-27,258000,45,false,,2024-06-07T18:58:21Z,"portuguese hip hop,progressive rock","ARTESANACTO",0.654,0.492,11,-8.593,0,0.0987,0.791,0,0.132,0.556,79.306,4
spotify:track:5H7E0UH2F8drwjoz9ufPQm,"Mi Nuevo Vicio","Sobre El Amor Y Sus Efectos Secundarios","Morat",2016-06-17,237360,65,false,,2024-06-07T17:22:23Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.665,0.804,9,-4.908,1,0.0343,0.277,0,0.182,0.889,143.956,4
spotify:track:4r4bK5oNVjbeAF5XsKEw9s,"Clavaito","¡Agua!","Chanel;Abraham Mateo",2024-01-12,162734,56,false,,2024-06-07T15:10:07Z,"bachata","Sony Music Entertainment",0.863,0.664,3,-3.902,0,0.0666,0.0427,0,0.0501,0.701,133.028,4
spotify:track:5ELjObPQmX3gG06NukBFzr,"Akureyri","Akureyri","Aitana;Sebastian Yatra",2024-04-25,194400,66,false,,2024-06-07T15:02:12Z,"colombian pop,reggaeton","Universal Music Spain S.L.",0.53,0.4,8,-7.128,1,0.0288,0.405,0,0.0827,0.523,149.718,4
spotify:track:3DoQI6dr5XDc7hChrkA1lD,"0 CONFIANZA","EL TIBURÓN","Rvfv;Morad",2024-05-31,217500,0,false,,2024-06-07T15:00:38Z,"flamenco urbano,flamenco","NASTU MUSIC distributed by Altafonte",0.708,0.629,4,-5.487,0,0.042,0.126,0.0000583,0.151,0.393,96.021,3
spotify:track:054BhpaxELmhu24ECqU8un,"SORT DE TU","Fruit del Deliri","Oques Grasses",2024-04-12,167764,8,false,,2024-06-07T14:44:55Z,"","Halley Records distributed by Altafonte",0.475,0.267,3,-13.581,1,0.0666,0.92,0.000315,0.104,0.563,110.238,5
spotify:track:4YxdZlP0WP4QXgUqqApvBo,"COR PETIT","COR PETIT","Pol Bordas;Figa Flawas;Scotty DK",2024-05-17,146924,40,false,,2024-06-07T14:41:45Z,"","Cycling Records",0.854,0.682,9,-7.261,0,0.0708,0.249,0,0.214,0.883,135.078,4
spotify:track:7ulBZOeFHaCeN2ubZxHxsg,"Potra Salvaje","La Potra Salvaje","Isabel Aaiún",2024-02-09,199624,6,false,,2024-06-07T14:38:03Z,"flamenco pop,flamenco","Níquel Records distributed by Altafonte",0.674,0.775,2,-3.99,0,0.0418,0.315,0,0.102,0.704,133.054,4
spotify:track:3Vr3zh0r7ALn8VLqCiRR10,"Stargazing","Stargazing","Myles Smith",2024-05-10,172533,87,false,,2024-06-07T14:34:14Z,"","RCA Records Label",0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
spotify:track:5TMLavqGRKNxgzMBrVpC9R,"Mon Amour - Remix","Mon Amour (Remix)","zzoilo;Aitana",2021-08-18,179940,78,false,,2024-06-07T14:26:05Z,"latin pop","Universal Music Spain S.L.",0.748,0.761,2,-6.621,1,0.102,0.122,0.00000656,0.0984,0.362,116.041,4
spotify:track:1HCwbTHBvC4XCIC417NB5k,"CLICK BOOM!","RADIO SAKURA","Rose Villain",2024-03-08,225561,61,false,,2024-06-07T14:02:54Z,"italian trap","Warner Music",0.774,0.681,5,-4.452,1,0.0433,0.535,0,0.0997,0.432,126.025,4
spotify:track:371l4ekF9cDC2D5WuuabU6,"TUTA GOLD","NEI LETTI DEGLI ALTRI","Mahmood",2024-02-15,178467,0,true,,2024-06-07T13:58:36Z,"","Universal Music Italia srL.",0.743,0.747,9,-6.925,0,0.05,0.644,0.000938,0.179,0.787,123.037,4
spotify:track:0lXVWzLwDnKB7Ro5p0AJPg,"COME UN TUONO (feat. Guè)","RADIO SAKURA","Rose Villain;Guè",2024-03-08,175293,66,true,,2024-06-07T10:21:42Z,"italian trap,concerto","Warner Music",0.792,0.623,2,-4.613,1,0.0802,0.446,0,0.124,0.757,140.045,4
spotify:track:5LDmD4cFF0C8BCf3tVvyBW,"Beatrice (feat. Annalisa)","La Divina Commedia (Deluxe)","Tedua;Annalisa",2024-05-24,183500,64,false,,2024-06-07T10:21:01Z,"italian trap,concerto","Epic",0.721,0.799,1,-8.016,1,0.106,0.25,0.00000678,0.117,0.564,89.94,4
spotify:track:62k8iliO7KTiYp7LWGPa5p,"X'CLUSIVO - REMIX","X'CLUSIVO (REMIX)","Gonzy;SAIKO;Arcángel",2024-02-29,208133,5,true,,2024-06-07T10:17:33Z,"reggaeton,trap latino,urbano latino","Virgin Music Latin / Visonare Recordings, LLC",0.813,0.552,6,-6.328,1,0.0769,0.0702,0.000195,0.0542,0.773,146.953,4
spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Fortnight (feat. Post Malone)","THE TORTURED POETS DEPARTMENT","Taylor Swift;Post Malone",2024-04-18,228965,83,false,,2024-06-06T16:29:22Z,"","Taylor Swift",0.504,0.386,11,-10.976,1,0.0308,0.502,0.0000153,0.0961,0.281,192.004,4
spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"Too Sweet","Unreal Unearth: Unheard","Hozier",2024-03-22,251424,9,false,,2024-06-06T16:29:20Z,"","Rubyworks / Universal-Island Records Ltd",0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
spotify:track:6vBuEFImAx36hDYiYqBtkZ,"Alô","O Próprio","Dillaz;Plutonio",2024-02-16,211714,59,false,,2024-06-06T16:29:13Z,"portuguese hip hop,punta","Dillaz",0.569,0.56,9,-7.768,0,0.13,0.691,0.000038,0.293,0.754,139.716,4
spotify:track:0fPOFtS7ZylYKcC9b64cSj,"Tata","Afro Fado","Slow J",2023-11-24,159751,57,false,,2024-06-06T16:29:11Z,"portuguese hip hop","Slow J",0.571,0.718,5,-4.836,1,0.425,0.771,0.0298,0.104,0.491,92.023,4
spotify:track:0VybBobSYSzliyEJ1VqwGR,"Problemas de um Milionário","Problemas de um Milionário","WIU;Teto",2024-04-10,144360,63,true,,2024-06-06T16:29:05Z,"brazilian trap,trap,trap funk,brazilian hip hop","30PRAUM",0.93,0.484,2,-5.486,1,0.259,0.355,0.0000684,0.0922,0.747,133.03,4
spotify:track:2qSkIjg1o9h3YT9RAgYN75,"Espresso","Espresso","Sabrina Carpenter",2024-04-12,175459,86,true,,2024-06-06T16:02:47Z,"pop","Island Records",0.701,0.76,0,-5.478,1,0.0285,0.107,0.0000654,0.185,0.69,103.969,4
spotify:track:6RjSXi9cPGroetXeNsWFGL,"MTG QUEM NÃO QUER SOU EU","MTG QUEM NÃO QUER SOU EU","DJ TOPO;Seu Jorge;Mc Leozin;MC G15",2024-05-10,123692,65,false,,2024-06-06T15:36:13Z,"brazilian funk,mpb,samba,pagode,funk de bh","DJ TOPO",0.492,0.427,9,-6.37,0,0.372,0.364,0.00482,0.53,0.443,80.492,5
spotify:track:68qjM8nSoUj8YQOJuu6hZ8,"YO LO SOÑÉ","SAKURA","SAIKO;Omar Montes",2024-04-26,175456,55,false,,2024-06-06T13:55:17Z,"flamenco,flamenco urbano,flamenco pop","2024 SAIKONETA",0.549,0.707,6,-3.439,0,0.151,0.424,0,0.326,0.549,131.887,4
spotify:track:6TTkgmwbCnz8Y4oiUdzmtD,"Sobredosis","Sobredosis","Íñigo Quintero",2023-02-10,156560,61,false,,2024-06-06T09:35:03Z,"","Acqustic",0.596,0.359,10,-10.138,0,0.0725,0.848,0,0.112,0.291,125.415,4
spotify:track:6xqQDwzjswlToEEHgvA3KM,"1000COSAS","1000COSAS","Lola Indigo;Manuel Turizo",2024-03-07,239482,61,false,,2024-06-05T10:19:46Z,"reggaeton,colombian pop,latin,pop urbano","Universal Music Spain S.L.",0.697,0.74,6,-4.717,0,0.0397,0.0132,0.000155,0.117,0.331,131.938,4
spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,"La Bachata","2000","Manuel Turizo",2023-03-17,162637,81,false,,2024-06-05T10:09:49Z,"reggaeton,colombian pop,latin,pop urbano","Sony Music Latin/La Industria",0.835,0.679,7,-5.329,0,0.0364,0.583,0.00000198,0.218,0.85,124.98,4
spotify:track:1O1VvCshhDw3XIOOcfLziL,"La Vida Sin Ti","a new star (1 9 9 3)","Rels B;Lia Kali",2024-04-26,164470,67,false,,2024-06-05T09:52:17Z,"urbano latino,trap latino","DALE PLAY Records / Flakk Team",0.642,0.388,0,-7.807,1,0.476,0.47,0,0.0923,0.25,81.231,4
spotify:track:5YUyW9opqNsMSEzzecZih1,"X","Intimo","Nicky Jam;J Balvin",2019-11-01,172854,77,false,,2024-06-05T09:43:47Z,"reggaeton,latin","Sony Music Latin",0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,4
spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,"LA FALDA","LVEU: VIVE LA TUYA...NO LA MIA","Myke Towers",2023-09-18,174229,76,true,,2024-06-05T09:37:28Z,"reggaeton,trap latino,urbano latino","WEA Latina",0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,4
spotify:track:2HafqoJbgXdtjwCOvNEF14,"Si No Estás","Si No Estás","Íñigo Quintero",2022-09-23,184061,80,false,,2024-06-05T09:14:06Z,"","Acqustic",0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
spotify:track:1p9bBt9ehBe0o8KtfTEdoM,"Nascidos & Criados (feat. Teresa Salgueiro)","Afro Fado","Slow J;Teresa Salgueiro",2023-11-24,175801,39,false,,2024-05-26T16:07:00Z,"portuguese hip hop,fado","Slow J",0.525,0.371,3,-11.487,0,0.0996,0.795,0.00166,0.109,0.149,99.458,4
spotify:track:6a9Z1jUms915w4O7N1PxjY,"Santa","Santa","Rvssian;Rauw Alejandro;Ayra Starr",2024-04-03,193038,78,false,,2024-05-26T15:55:43Z,"trap latino,dancehall,reggaeton,urbano latino,latin,afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul","Sony Music Latin",0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
spotify:track:6fPan2saHdFaIHuTSatORv,"L’AMOUR DE MA VIE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,333986,81,false,,2024-05-26T15:39:38Z,"","Darkroom/Interscope Records",0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4
spotify:track:6TGd66r0nlPaYm3KIoI7ET,"THE GREATEST","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,293840,81,false,,2024-05-26T15:31:45Z,"","Darkroom/Interscope Records",0.407,0.192,7,-10.99,1,0.0368,0.637,0.00000333,0.21,0.159,128.173,4
spotify:track:3i058E8uxTsYqJ5NWZzqSj,"Little Freak","Harry's House","Harry Styles",2022-05-20,202183,75,false,,2024-05-24T10:16:59Z,"","Columbia",0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,4
spotify:track:7bywjHOc0wSjGGbj04XbVi,"LUNA","FERXXOCALIPSIS","Feid;ATL Jacob",2023-12-01,196800,86,false,,2024-05-23T14:48:58Z,"reggaeton,urbano latino","UMLE - Latino",0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
spotify:track:1D94coWwRJT0FXUiuazxFw,"la noia (feat. Álvaro De Luna)","la noia (feat. Álvaro De Luna)","Angelina Mango;Álvaro De Luna",2024-05-03,189124,35,false,,2024-05-23T14:11:15Z,"","Latarma S.r.l.",0.666,0.855,2,-3.137,0,0.114,0.0591,0.00000315,0.0283,0.625,112.037,4
spotify:track:6N26C3tVDH3PKG0IrCIMSk,"I Had Some Help (Feat. Morgan Wallen)","I Had Some Help","Post Malone;Morgan Wallen",2024-05-10,178205,62,false,,2024-05-23T13:41:46Z,"country","Mercury Records/Republic Records",0.641,0.856,0,-4.88,1,0.0258,0.00927,0,0.207,0.724,127.985,4
spotify:track:0zjmhKBOuslq0d26IEbVKD,"CARO","CARO","X-Tense;Slow J",2022-11-24,237722,42,false,,2024-05-22T14:01:59Z,"portuguese hip hop","X-Tense",0.824,0.714,1,-6.072,0,0.103,0.668,0.124,0.227,0.742,98.516,4
spotify:track:59Urgfzwm7qsbp77H0QmQ7,"Antes Da Noite Acabar","Antes Da Noite Acabar","Bianca Barros",2022-10-25,212410,40,false,,2024-05-22T13:55:54Z,"","Sons Em Trânsito",0.587,0.48,6,-7.148,1,0.033,0.307,0,0.104,0.269,105.814,4
spotify:track:7LxbCsus0adZUJJGEgwZyJ,"Saltei Fora","Saltei Fora","Lázaro",2023-07-28,186600,5,false,,2024-05-21T14:49:44Z,"","Universal Music Portugal SA",0.563,0.777,7,-5.653,1,0.0412,0.0625,0.00000232,0.308,0.35,170.005,4
spotify:track:0VzOLgOKDgkA0DGc8X5MYV,"Chelas","Chelas","Sara Correia",2023-07-20,200500,37,false,,2024-05-21T14:37:00Z,"fado","Universal Music Portugal SA",0.729,0.533,11,-7.24,0,0.126,0.417,0,0.112,0.433,123.982,4
spotify:track:3znSDZ7wUZIMyyGgcUnyAu,"Foi Assim Que Aconteceu","Foi Assim Que Aconteceu","Marisa Liz",2023-03-09,205898,39,false,,2024-05-21T14:30:31Z,"fado,portuguese hip hop","Universal Music Portugal SA",0.523,0.347,7,-8.842,1,0.034,0.732,0.00000307,0.24,0.114,119.233,3
spotify:track:6bLIR9R5T73E2idV7vUZQ1,"sem hora marcada","sem hora marcada","Rita Rocha;Guga",2024-05-08,242981,22,false,,2024-05-21T13:52:08Z,"portuguese hip hop","Sons Em Trânsito",0.549,0.414,5,-11.021,0,0.0566,0.815,0.000189,0.116,0.266,160.984,4
spotify:track:1yjY7rpaAQvKwpdUliHx0d,"Still into You","Paramore","Paramore",2013-04-05,216013,84,false,,2024-05-16T14:22:21Z,"pop punk,emo","Fueled By Ramen",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4
spotify:track:7ngJWF9fTaOG3vmEhSvK6g,"Imagina","Imagina","FRANKIEONTHEGUITAR;Slow J;Ivandro",2021-02-26,223100,55,false,,2024-05-15T16:15:23Z,"portuguese hip hop,kizomba,zouk","FRANKIEONTHEGUITAR",0.592,0.416,6,-7.881,0,0.0754,0.604,0,0.095,0.357,139.315,4
spotify:track:4nKRZAONxGgcKCMin730Ai,"33 Max Verstappen","33 Max Verstappen","Carte Blanq;Nils Van Zandt;Maxx Power",2023-09-22,170390,69,false,,2024-05-13T16:15:40Z,"","Spinnin' Records",0.711,0.895,9,-4.942,0,0.107,0.00305,0.0509,0.0832,0.444,128.045,4
spotify:track:45hCYrA2cYcxD6shEbS6pP,"Deixa o Mundo Girar","Deixa o Mundo Girar","Pólo Norte",2005,253293,39,false,,2024-05-10T08:12:57Z,"","União Lisboa",0.583,0.673,5,-3.267,1,0.0257,0.224,0,0.114,0.318,89.945,4
spotify:track:0LZy30mVmxqUpdQmaXKXBd,"ADIVINO","ADIVINO","Myke Towers;Bad Bunny",2024-04-25,278644,73,true,,2024-05-09T08:23:16Z,"reggaeton,trap latino,urbano latino,latin","WEA Latina",0.786,0.854,10,-2.4,0,0.0741,0.169,0.0000239,0.106,0.522,117.994,4
spotify:track:5bi0gh89wRuH2OgjdAKFsb,"Santa","Santa","Rvssian;Rauw Alejandro;Ayra Starr",2024-04-04,193038,74,false,,2024-05-06T17:13:29Z,"trap latino,dancehall,reggaeton,urbano latino,latin,afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul","Sony Music Latin",0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
spotify:track:3ng8tfwvzR4BBwa9yaMms6,"BADGYAL","SAKURA","SAIKO;JC Reyes;Dei V",2024-04-26,253962,70,true,,2024-05-06T14:02:41Z,"trap latino,urbano latino","2024 SAIKONETA",0.6,0.939,8,-1.359,1,0.046,0.114,0,0.244,0.709,95.027,4
spotify:track:3hRV0jL3vUpRrcy398teAU,"The Night We Met","Strange Trails","Lord Huron",2015-04-06,208211,57,false,,2024-05-03T19:45:41Z,"","Play It Again Sam",0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
spotify:track:6PypGyiu0Y2lCDBN1XZEnP,"Everybody Hurts","Automatic For The People","R.E.M.",1992-10-05,320266,77,false,,2024-05-03T19:37:01Z,"jangle pop,alternative rock,rock","Concord Records",0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3
spotify:track:1tYOB844iD7HxHvPtwDPNu,"Half Light","Half Light","BANNERS",2016-05-27,185946,59,false,,2024-05-03T08:04:22Z,"","Island Records",0.532,0.392,10,-7.502,1,0.0289,0.816,0,0.122,0.352,151.879,4
spotify:track:7KE8qqAnq7OEigP6JycwBd,"Alter Ego (outro ego)","Klepht","Klepht",2008-01-01,211280,9,false,,2024-05-02T14:42:17Z,"","Universal Music Portugal SA",0.605,0.612,8,-7.724,1,0.027,0.412,0.000299,0.116,0.21,101.992,4
